PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
-0.0011812323698347524,0.203730595331691,-0.01285164795762249,0.03728201225603762,0.006274441121855217,0.010999179314971845,-0.010734978296271472,-0.008114641609884466
0.025520676078944062,0.17787562631775986,0.010738586461688621,0.023620721367810876,0.01548559735299689,-0.00544446410594755,-0.024364376518442508,-0.007151751624550464
0.023903746560557448,0.1824229712368797,-0.022202572254897277,0.018018368754418694,0.000736311596326838,0.013422048085615125,-0.01689333869843974,0.0044765622668109534
0.07635514507672923,0.15776281942599163,0.0016256136114007965,0.006645646378768781,0.0018971631081025472,0.01641348827058789,-0.02526825983736437,0.014385387881249807
0.12111510360554617,0.1449526407830698,0.04701811169242294,-0.0042291918216968444,0.012106658457414815,0.02347305071167503,-0.03616773971303097,-0.0008794342490523947
0.12436622857979183,0.07055914984517389,0.06803592878424745,-0.015334973622769324,0.006134508953960669,0.020826757521515235,-0.01572956586197245,0.012261516822354704
0.09115889200530695,0.14655940593478287,0.056625363966120106,0.013191711744025487,0.0028811908903691665,0.022318239098312445,-0.02848381104436707,0.006316693397711765
0.10455694243328746,0.1576569942879406,0.0790380072722262,0.010171085724428491,0.0010917039428332146,0.008092418304223834,-0.029812648026439587,0.004066514641095344
0.07210852728347933,0.22745513120134564,-0.025375055788528757,0.010659835557842206,-0.0015867129413320185,0.01880760841953402,-0.030024564568233665,0.0017929141596947757
0.07080269509508334,0.28215355862579183,-0.04483024427105104,0.027809089707537614,-0.005906850065725557,0.02030941364238867,-0.03162158111782662,0.0050170937113389385
0.10358455236989507,0.20962198640243562,-0.027870583415785195,0.0038408679055165398,0.006795231949887377,0.024461441645189638,-0.03796521320098256,0.008857834990762075
0.1074626342920531,0.1983997563336263,0.04831107326664846,0.0165357192668065,0.0054691909524771775,0.029039683049521637,-0.03492786041257368,0.0059046906083640325
0.12377343685038675,0.23115599854724414,0.06008538014171489,0.023870051059083124,0.01356516604235398,0.020441804984164542,-0.03987578290543256,0.0022733684679883005
0.016239380562260125,0.20385916083273062,0.0188662935795977,0.03945935967834085,0.02699231075190064,0.029203638454470982,-0.03064044202915592,-0.00048540124594784986
